Hoy,Gen,Ind,Sd_A,Sd_L,SDGP,SUDI,Vis,Pvg,Val_SDGP,Val_SUDI,Val_Vis,Val_Pvg,shade_percent,shade_rad,Optimizer
1423.0,0,0,20,-0.1,0.938,0.875,0.652,0.321,0.922,0.875,0.652,0.007,0.356,34.04,-2.456
1423.0,0,1,48,0.11,0.938,0.875,0.696,0.284,0.922,0.875,0.696,0.006,0.434,34.199,-2.498
1423.0,0,2,89,0.06,0.998,0.875,0.783,0.504,0.997,0.875,0.783,0.011,0.0,34.435,-2.666
1423.0,0,3,51,-0.01,0.972,0.875,0.13,0.501,0.965,0.875,0.13,0.01,0.0,34.217,-1.98
1423.0,0,4,75,-0.06,1.0,0.875,0.478,0.503,1.0,0.875,0.478,0.01,0.0,34.352,-2.364
1423.0,0,5,51,0.01,0.973,0.875,0.13,0.501,0.966,0.875,0.13,0.01,0.0,34.218,-1.982
1423.0,0,6,76,-0.08,0.938,0.875,0.565,0.483,0.922,0.875,0.565,0.01,0.041,34.358,-2.372
1423.0,0,7,67,-0.1,0.938,0.875,0.652,0.373,0.922,0.875,0.652,0.008,0.259,34.31,-2.457
1423.0,0,8,12,0.05,1.0,0.875,0.261,0.489,1.0,0.875,0.261,0.01,0.017,33.996,-2.146
1423.0,0,9,32,0.1,0.938,0.875,0.609,0.325,0.922,0.875,0.609,0.007,0.35,34.109,-2.412
1423.0,1,0,65,-0.01,0.946,0.875,0.261,0.502,0.933,0.875,0.261,0.01,0.0,34.296,-2.079
1423.0,1,1,71,0.11,0.938,0.875,0.739,0.329,0.922,0.875,0.739,0.007,0.346,34.331,-2.543
1423.0,1,2,67,0.14,0.938,0.875,0.913,0.094,0.922,0.875,0.913,0.002,0.813,34.311,-2.712
1423.0,1,3,72,0.03,0.966,0.875,0.348,0.503,0.957,0.875,0.348,0.01,0.0,34.335,-2.19
1423.0,1,4,44,-0.04,0.999,0.875,0.261,0.501,0.999,0.875,0.261,0.01,0.0,34.179,-2.145
1423.0,1,5,83,-0.13,0.938,0.875,0.87,0.224,0.922,0.875,0.87,0.005,0.555,34.396,-2.671
1423.0,1,6,63,-0.13,0.938,0.875,0.826,0.171,0.922,0.875,0.826,0.004,0.66,34.284,-2.627
1423.0,1,7,90,-0.11,0.938,0.875,0.739,0.466,0.922,0.875,0.739,0.01,0.076,34.436,-2.546
1423.0,1,8,5,-0.09,0.938,0.875,0.565,0.367,0.922,0.875,0.565,0.008,0.261,33.955,-2.37
1423.0,1,9,77,-0.04,0.942,0.875,0.348,0.503,0.928,0.875,0.348,0.01,0.0,34.365,-2.161
1423.0,2,0,65,-0.04,0.953,0.875,0.348,0.502,0.942,0.875,0.348,0.01,0.0,34.296,-2.175
1423.0,2,1,36,0.12,0.938,0.875,0.739,0.216,0.922,0.875,0.739,0.004,0.569,34.133,-2.54
1423.0,2,2,73,0.14,0.938,0.875,0.913,0.101,0.922,0.875,0.913,0.002,0.799,34.345,-2.712
1423.0,2,3,90,0.1,0.938,0.875,1.0,0.504,0.922,0.875,1.0,0.011,0.0,34.436,-2.807
1423.0,2,4,77,0.08,0.974,0.875,0.565,0.489,0.967,0.875,0.565,0.01,0.028,34.366,-2.418
1423.0,2,5,64,0.01,0.956,0.875,0.217,0.502,0.945,0.875,0.217,0.01,0.0,34.288,-2.048
1423.0,2,6,90,-0.11,0.938,0.875,0.739,0.466,0.922,0.875,0.739,0.01,0.076,34.436,-2.546
1423.0,2,7,90,-0.1,0.938,0.875,0.696,0.504,0.922,0.875,0.696,0.011,0.0,34.436,-2.503
1423.0,2,8,50,-0.1,0.938,0.875,0.652,0.339,0.922,0.875,0.652,0.007,0.323,34.212,-2.456
1423.0,2,9,77,-0.04,0.942,0.875,0.348,0.503,0.928,0.875,0.348,0.01,0.0,34.365,-2.161
1423.0,3,0,65,0.04,0.989,0.875,0.304,0.502,0.986,0.875,0.304,0.01,0.0,34.296,-2.175
1423.0,3,1,59,0.14,0.938,0.875,0.913,0.087,0.922,0.875,0.913,0.002,0.826,34.262,-2.712
1423.0,3,2,65,0.14,0.938,0.875,0.913,0.091,0.922,0.875,0.913,0.002,0.818,34.295,-2.712
1423.0,3,3,45,0.14,0.938,0.875,0.87,0.08,0.922,0.875,0.87,0.002,0.839,34.18,-2.668
1423.0,3,4,90,0.14,0.938,0.875,0.913,0.148,0.922,0.875,0.913,0.003,0.706,34.436,-2.713
1423.0,3,5,67,0.01,0.956,0.875,0.304,0.503,0.945,0.875,0.304,0.01,0.0,34.306,-2.135
1423.0,3,6,86,0.01,0.944,0.875,0.522,0.504,0.93,0.875,0.522,0.011,0.0,34.415,-2.337
1423.0,3,7,90,-0.11,0.938,0.875,0.739,0.466,0.922,0.875,0.739,0.01,0.076,34.436,-2.546
1423.0,3,8,88,-0.14,0.938,0.875,0.913,0.141,0.922,0.875,0.913,0.003,0.721,34.428,-2.713
1423.0,3,9,65,0.12,0.938,0.875,0.783,0.247,0.922,0.875,0.783,0.005,0.507,34.297,-2.585
1423.0,4,0,27,-0.14,0.938,0.875,0.913,0.077,0.922,0.875,0.913,0.002,0.846,34.078,-2.712
1423.0,4,1,90,0.13,0.938,0.875,0.957,0.275,0.922,0.875,0.957,0.006,0.455,34.436,-2.759
1423.0,4,2,76,0.03,0.959,0.875,0.435,0.503,0.948,0.875,0.435,0.01,0.0,34.362,-2.268
1423.0,4,3,90,0.04,0.99,0.875,0.652,0.504,0.987,0.875,0.652,0.011,0.0,34.436,-2.525
1423.0,4,4,90,0.14,0.938,0.875,0.913,0.148,0.922,0.875,0.913,0.003,0.706,34.436,-2.713
1423.0,4,5,53,-0.14,0.938,0.875,0.913,0.084,0.922,0.875,0.913,0.002,0.833,34.229,-2.712
1423.0,4,6,34,0.01,1.0,0.875,0.043,0.5,1.0,0.875,0.043,0.01,0.0,34.122,-1.929
1423.0,4,7,90,-0.12,0.938,0.875,0.826,0.381,0.922,0.875,0.826,0.008,0.244,34.436,-2.631
1423.0,4,8,52,-0.14,0.938,0.875,0.913,0.083,0.922,0.875,0.913,0.002,0.834,34.221,-2.712
1423.0,4,9,90,0.14,0.938,0.875,0.913,0.148,0.922,0.875,0.913,0.003,0.706,34.436,-2.713
1423.0,5,0,56,0.0,0.981,0.875,0.217,0.502,0.976,0.875,0.217,0.01,0.0,34.244,-2.079
1423.0,5,1,90,0.14,0.938,0.875,0.913,0.148,0.922,0.875,0.913,0.003,0.706,34.436,-2.713
1423.0,5,2,72,0.14,0.938,0.875,0.913,0.099,0.922,0.875,0.913,0.002,0.802,34.337,-2.712
1423.0,5,3,85,0.06,0.998,0.875,0.696,0.504,0.997,0.875,0.696,0.01,0.0,34.412,-2.579
1423.0,5,4,59,0.14,0.938,0.875,0.913,0.087,0.922,0.875,0.913,0.002,0.826,34.263,-2.712
1423.0,5,5,90,-0.02,0.938,0.875,0.565,0.504,0.922,0.875,0.565,0.011,0.0,34.436,-2.373
1423.0,5,6,90,0.01,0.944,0.875,0.565,0.504,0.93,0.875,0.565,0.011,0.0,34.436,-2.381
1423.0,5,7,90,0.02,0.956,0.875,0.652,0.504,0.945,0.875,0.652,0.011,0.0,34.436,-2.483
1423.0,5,8,88,0.0,0.958,0.875,0.609,0.504,0.948,0.875,0.609,0.011,0.0,34.426,-2.442
1423.0,5,9,90,0.09,1.0,0.875,0.87,0.504,1.0,0.875,0.87,0.011,0.0,34.436,-2.755
1423.0,6,0,32,0.0,1.0,0.875,0.13,0.5,1.0,0.875,0.13,0.01,0.0,34.107,-2.016
1423.0,6,1,90,0.05,0.998,0.875,0.783,0.504,0.997,0.875,0.783,0.011,0.0,34.436,-2.666
1423.0,6,2,89,0.11,0.938,0.875,0.913,0.464,0.922,0.875,0.913,0.01,0.08,34.435,-2.72
1423.0,6,3,72,0.05,0.999,0.875,0.739,0.503,0.999,0.875,0.739,0.01,0.0,34.338,-2.624
1423.0,6,4,90,0.04,0.99,0.875,0.652,0.504,0.987,0.875,0.652,0.011,0.0,34.436,-2.525
1423.0,6,5,67,0.0,0.972,0.875,0.304,0.503,0.965,0.875,0.304,0.01,0.0,34.311,-2.155
1423.0,6,6,68,-0.01,0.946,0.875,0.261,0.503,0.933,0.875,0.261,0.01,0.0,34.313,-2.079
1423.0,6,7,86,-0.08,0.938,0.875,0.565,0.504,0.922,0.875,0.565,0.011,0.0,34.415,-2.373
1423.0,6,8,90,0.0,0.958,0.875,0.652,0.504,0.948,0.875,0.652,0.011,0.0,34.436,-2.486
1423.0,6,9,90,0.1,0.938,0.875,1.0,0.504,0.922,0.875,1.0,0.011,0.0,34.436,-2.807
1423.0,7,0,30,0.0,1.0,0.875,0.087,0.5,1.0,0.875,0.087,0.01,0.0,34.099,-1.972
1423.0,7,1,90,0.14,0.938,0.875,0.913,0.148,0.922,0.875,0.913,0.003,0.706,34.436,-2.713
1423.0,7,2,90,0.01,0.944,0.875,0.565,0.504,0.93,0.875,0.565,0.011,0.0,34.436,-2.381
1423.0,7,3,90,0.14,0.938,0.875,0.913,0.148,0.922,0.875,0.913,0.003,0.706,34.436,-2.713
1423.0,7,4,59,0.14,0.938,0.875,0.913,0.087,0.922,0.875,0.913,0.002,0.826,34.265,-2.712
1423.0,7,5,85,0.0,0.958,0.875,0.565,0.504,0.948,0.875,0.565,0.01,0.0,34.413,-2.399
1423.0,7,6,76,0.01,0.949,0.875,0.304,0.503,0.936,0.875,0.304,0.01,0.0,34.36,-2.126
1423.0,7,7,90,0.02,0.956,0.875,0.652,0.504,0.945,0.875,0.652,0.011,0.0,34.436,-2.483
1423.0,7,8,83,-0.05,0.94,0.875,0.348,0.504,0.925,0.875,0.348,0.01,0.0,34.4,-2.159
1423.0,7,9,90,0.1,0.938,0.875,1.0,0.504,0.922,0.875,1.0,0.011,0.0,34.436,-2.807
1423.0,8,0,42,0.0,0.988,0.875,0.174,0.5,0.985,0.875,0.174,0.01,0.0,34.165,-2.044
1423.0,8,1,88,0.04,0.99,0.875,0.652,0.504,0.987,0.875,0.652,0.011,0.0,34.427,-2.525
